rewards,actions
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
102.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
493.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
136.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
102.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
714.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
0.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
